Organization Name,Website,Category,Technologies,Topics,Project Name,Project Url
The ns-3 Network Simulator Project,https://www.nsnam.org,Science and medicine,"python,django,c++","computer networking,network simulation",Upgrade the AQM Evaluation Suite for ns-3,https://summerofcode.withgoogle.com/programs/2025/projects/d7sZPqy6
The ns-3 Network Simulator Project,https://www.nsnam.org,Science and medicine,"python,django,c++","computer networking,network simulation",IPv6 Global Routing,https://summerofcode.withgoogle.com/programs/2025/projects/wdNG4pyV
The ns-3 Network Simulator Project,https://www.nsnam.org,Science and medicine,"python,django,c++","computer networking,network simulation",NTN Helper and a LEO example for 5G NR,https://summerofcode.withgoogle.com/programs/2025/projects/Z1PZUHaC
Git,https://git-scm.com/,Programming languages,"shell script,git,c language","version control,dvcs",Refactoring in order to reduce Git’s global state,https://summerofcode.withgoogle.com/programs/2025/projects/no7dVMeG
Git,https://git-scm.com/,Programming languages,"shell script,git,c language","version control,dvcs",Machine-Readable Repository Information Query Tool,https://summerofcode.withgoogle.com/programs/2025/projects/fGgMYHwl
Git,https://git-scm.com/,Programming languages,"shell script,git,c language","version control,dvcs",Consolidate ref-related functionality into git-refs,https://summerofcode.withgoogle.com/programs/2025/projects/xVrT5e2q
JabRef e.V.,https://www.jabref.org/,Science and medicine,"java,javafx,ai,bibtex","science,library,literature,latex,bibliography",Improve handling of ancient documents by OCR and AI,https://summerofcode.withgoogle.com/programs/2025/projects/WvHcxIiM
JabRef e.V.,https://www.jabref.org/,Science and medicine,"java,javafx,ai,bibtex","science,library,literature,latex,bibliography",JabRef for Visual Studio Code (JabRef4VSCode),https://summerofcode.withgoogle.com/programs/2025/projects/6Z6Fqv6g
JabRef e.V.,https://www.jabref.org/,Science and medicine,"java,javafx,ai,bibtex","science,library,literature,latex,bibliography",Git Support for JabRef,https://summerofcode.withgoogle.com/programs/2025/projects/R9UcJNpJ
JabRef e.V.,https://www.jabref.org/,Science and medicine,"java,javafx,ai,bibtex","science,library,literature,latex,bibliography",Integrating Walkthrough Feature in JabRef,https://summerofcode.withgoogle.com/programs/2025/projects/ae6W329p
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,link time optimization",Implementation of a simple in-memory  file system for running offloading tests  on NVIDIA GPUs,https://summerofcode.withgoogle.com/programs/2025/projects/hsckMPiN
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,link time optimization",Fortran - 2018/202x,https://summerofcode.withgoogle.com/programs/2025/projects/doLDYuto
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,link time optimization",Implementing Parallel Features on the GCC Ada Frontend,https://summerofcode.withgoogle.com/programs/2025/projects/Ex0T0sK7
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,link time optimization",Tooling for running BPF GCC tests on a live kernel,https://summerofcode.withgoogle.com/programs/2025/projects/YhgWG1pn
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,link time optimization",Rewrite Rust lints to operate on  frontend's HIR,https://summerofcode.withgoogle.com/programs/2025/projects/mYnazxTu
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,link time optimization",gccrs: Improving match expressions & pattern matching,https://summerofcode.withgoogle.com/programs/2025/projects/T6KZYLtU
"Department of Biomedical Informatics, Emory University",https://med.emory.edu/departments/biomedical-informatics/,Security,"python,javascript,java,bash,Colab","cloud,data integration,workflows,data security,ML/AL",Securing Linux Storage with ACLs: Open-Source Web Management Interface for Enhanced Data Protection,https://summerofcode.withgoogle.com/programs/2025/projects/FFAXDtDw
"Department of Biomedical Informatics, Emory University",https://med.emory.edu/departments/biomedical-informatics/,Security,"python,javascript,java,bash,Colab","cloud,data integration,workflows,data security,ML/AL",Adaptive Closed-Loop Neuromodulation: A Reinforcement Learning Framework Using Synthetic EEG Data,https://summerofcode.withgoogle.com/programs/2025/projects/JkPFPa6X
"Department of Biomedical Informatics, Emory University",https://med.emory.edu/departments/biomedical-informatics/,Security,"python,javascript,java,bash,Colab","cloud,data integration,workflows,data security,ML/AL",Leveraging Diffusion Models to Enhance Segmentation Models for GI Tract Disorder Evaluation,https://summerofcode.withgoogle.com/programs/2025/projects/QB45Mcpx
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",QR/Barcode/ArUco detector,https://summerofcode.withgoogle.com/programs/2025/projects/atviNhgk
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",Better LLMs Support in OpenCV: Tokenizer Integration into DNN Module,https://summerofcode.withgoogle.com/programs/2025/projects/79SW6eNK
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",Integrate Fractal ArUco into OpenCV,https://summerofcode.withgoogle.com/programs/2025/projects/cC4UplVH
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",Computational photography algorithms for better image quality,https://summerofcode.withgoogle.com/programs/2025/projects/DtBkV98K
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",LLM Runtime Support in OpenCV,https://summerofcode.withgoogle.com/programs/2025/projects/Xt3sU0cr
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",Implementation of a SLAM Framework in OpenCV with (ALIKED features & LightGlue matcher),https://summerofcode.withgoogle.com/programs/2025/projects/IFR73yH5
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",Multi-camera calibration test,https://summerofcode.withgoogle.com/programs/2025/projects/EPZ8lQ0v
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",Enhancing OpenCV's imgcodecs Module Code Refactoring and Feature Improvements,https://summerofcode.withgoogle.com/programs/2025/projects/hq9jbCAK
OpenCV,https://opencv.org/,Media,"python,c++,deep learning,ai","robotics,computer vision,ai,deep learning",Adding libcamera support for VideoCapture,https://summerofcode.withgoogle.com/programs/2025/projects/0rdlg60L
MDAnalysis,https://www.mdanalysis.org,Science and medicine,"python,cython,c/c++","science,computational-chemistry,high-performance-computing,molecular-simulation,machine-learning",Integrating MDAnalysis streaming analysis within WESTPA propagators,https://summerofcode.withgoogle.com/programs/2025/projects/SvFaSgr5
MDAnalysis,https://www.mdanalysis.org,Science and medicine,"python,cython,c/c++","science,computational-chemistry,high-performance-computing,molecular-simulation,machine-learning","Enhancing ProLIF Visualizations: A Hybrid Approach for Automated, Customizable 2D Interaction Layout",https://summerofcode.withgoogle.com/programs/2025/projects/XWsglxQM
MDAnalysis,https://www.mdanalysis.org,Science and medicine,"python,cython,c/c++","science,computational-chemistry,high-performance-computing,molecular-simulation,machine-learning",Better interfacing of Blender and MDAnalysis,https://summerofcode.withgoogle.com/programs/2025/projects/9BR8jbvV
MDAnalysis,https://www.mdanalysis.org,Science and medicine,"python,cython,c/c++","science,computational-chemistry,high-performance-computing,molecular-simulation,machine-learning",MDAnalysis x ProLIF Project 5:  H-Bond interactions from implicit hydrogens,https://summerofcode.withgoogle.com/programs/2025/projects/5Otkx8vp
JSON Schema,https://json-schema.org/,Data,"python,javascript,typescript,.net,JSON Schema","web,apis,standards,data validation,developer tooling",Better JSON Schema Errors,https://summerofcode.withgoogle.com/programs/2025/projects/eXZE2zjL
JSON Schema,https://json-schema.org/,Data,"python,javascript,typescript,.net,JSON Schema","web,apis,standards,data validation,developer tooling",Adaption of component library in JSON Schema website,https://summerofcode.withgoogle.com/programs/2025/projects/zBCXfgVo
JSON Schema,https://json-schema.org/,Data,"python,javascript,typescript,.net,JSON Schema","web,apis,standards,data validation,developer tooling",Interactive Visualization Tool For JSON Schema,https://summerofcode.withgoogle.com/programs/2025/projects/oelB8kma
JSON Schema,https://json-schema.org/,Data,"python,javascript,typescript,.net,JSON Schema","web,apis,standards,data validation,developer tooling",Comprehensive JSON Schema linting for encouraging best practices and catching anti-patterns early,https://summerofcode.withgoogle.com/programs/2025/projects/PjLfP7ZH
JSON Schema,https://json-schema.org/,Data,"python,javascript,typescript,.net,JSON Schema","web,apis,standards,data validation,developer tooling",Build a Java wrapper library for sourcemeta/blaze,https://summerofcode.withgoogle.com/programs/2025/projects/c0uj8ubZ
JSON Schema,https://json-schema.org/,Data,"python,javascript,typescript,.net,JSON Schema","web,apis,standards,data validation,developer tooling",Automated Badge Issuance System,https://summerofcode.withgoogle.com/programs/2025/projects/rdzjkCcT
OpenWISP,https://openwisp.org,End user applications,"python,javascript,django,lua,openwrt","networking,network management system,wifi,vpn,sdn",WHOIS Information and IP Address-Based Geolocation,https://summerofcode.withgoogle.com/programs/2025/projects/bJdRSq0X
OpenWISP,https://openwisp.org,End user applications,"python,javascript,django,lua,openwrt","networking,network management system,wifi,vpn,sdn","Improve OpenWISP General Map: Indoor, Mobile, Linkable URLs",https://summerofcode.withgoogle.com/programs/2025/projects/sKabOs8i
OpenWISP,https://openwisp.org,End user applications,"python,javascript,django,lua,openwrt","networking,network management system,wifi,vpn,sdn",Improve UX and Flexibility of the Firmware Upgrader Module,https://summerofcode.withgoogle.com/programs/2025/projects/nHk9QZFU
OpenWISP,https://openwisp.org,End user applications,"python,javascript,django,lua,openwrt","networking,network management system,wifi,vpn,sdn",Enhancing Uspot Captive Portal for OpenWrt,https://summerofcode.withgoogle.com/programs/2025/projects/292OF54a
OpenWISP,https://openwisp.org,End user applications,"python,javascript,django,lua,openwrt","networking,network management system,wifi,vpn,sdn",Improve netjsongraph.js Resiliency and Visualization,https://summerofcode.withgoogle.com/programs/2025/projects/1S9WKRxs
GNU Octave,https://www.octave.org,Science and medicine,"c++,hg","mathematics,scientific computing,numerical computation,numerical methods,matlab",Adding clustering *Searcher classes in statistics package,https://summerofcode.withgoogle.com/programs/2025/projects/vf4W0YiX
GNU Octave,https://www.octave.org,Science and medicine,"c++,hg","mathematics,scientific computing,numerical computation,numerical methods,matlab",Porting Chebfun to GNU Octave,https://summerofcode.withgoogle.com/programs/2025/projects/6xbfUWnM
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Real-Time Policy Evaluation in Meshery UI using OPA WebAssembly,https://summerofcode.withgoogle.com/programs/2025/projects/2aGkn4JN
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Automating Benchmarking of KubeStellar Data-Plane for AI Workloads,https://summerofcode.withgoogle.com/programs/2025/projects/6P4Ds9En
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Allow Kubewarden Policies to be Written using JavaScript,https://summerofcode.withgoogle.com/programs/2025/projects/SFABJqNk
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Virtual filesystem security for WasmEdge plug-ins with exporting WASI APIs - Proposal,https://summerofcode.withgoogle.com/programs/2025/projects/N7m7gDib
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Knative: Functions AI Agent Callbacks,https://summerofcode.withgoogle.com/programs/2025/projects/llt9vHfu
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Simplified SPM deployment with ElasticSearch/OpenSearch for Jaeger,https://summerofcode.withgoogle.com/programs/2025/projects/ZTLyi8dO
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Generic High-Performance Caching Library for etcd,https://summerofcode.withgoogle.com/programs/2025/projects/9A3Z5dv1
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Privacy-preserving and efficient AI model training across multi-cluster,https://summerofcode.withgoogle.com/programs/2025/projects/mUzLWY6T
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Enhancements for RAG Chatbot for Vitess,https://summerofcode.withgoogle.com/programs/2025/projects/FdTZdTRr
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Lima: Support for Virtual Machine Plugin Subsystem,https://summerofcode.withgoogle.com/programs/2025/projects/0L1g1OFW
CNCF,https://cncf.io,Data,"prometheus,kubernetes,OpenTelemetry,envoy","cloud,cloud native,observability",Kubebuilder: Automating Operator Maintenance - Driving Better Results with Less Overhead,https://summerofcode.withgoogle.com/programs/2025/projects/j6huoI3v
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,rtos,eclipsejavaide,jakartaee,softwaredefinedvehicles","robotics,automotive,tools,cloud native java,iot & edge",GlitchWitcher: BugCache/FixCache and REPD for AI Bug Prediction,https://summerofcode.withgoogle.com/programs/2025/projects/6AKlDH6U
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,rtos,eclipsejavaide,jakartaee,softwaredefinedvehicles","robotics,automotive,tools,cloud native java,iot & edge",Dynamic UI generation based on IoT device descriptions,https://summerofcode.withgoogle.com/programs/2025/projects/clMHM0q1
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,rtos,eclipsejavaide,jakartaee,softwaredefinedvehicles","robotics,automotive,tools,cloud native java,iot & edge",CommitHunter: AI-Powered Commit Debugger,https://summerofcode.withgoogle.com/programs/2025/projects/Ux93yt6n
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,rtos,eclipsejavaide,jakartaee,softwaredefinedvehicles","robotics,automotive,tools,cloud native java,iot & edge",CommitHunter : AI-Powered Commit Debugger,https://summerofcode.withgoogle.com/programs/2025/projects/Ibz4qUJS
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,rtos,eclipsejavaide,jakartaee,softwaredefinedvehicles","robotics,automotive,tools,cloud native java,iot & edge",Observable Public Cloud Infrastructure for IoT Developers,https://summerofcode.withgoogle.com/programs/2025/projects/oNCE2drE
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,rtos,eclipsejavaide,jakartaee,softwaredefinedvehicles","robotics,automotive,tools,cloud native java,iot & edge",Improving the Usability of the State Machine Editor in Eclipse 4diac IDE,https://summerofcode.withgoogle.com/programs/2025/projects/xa7Qc4Jl
Eclipse Foundation,https://www.eclipse.org/,Programming languages,"java,rtos,eclipsejavaide,jakartaee,softwaredefinedvehicles","robotics,automotive,tools,cloud native java,iot & edge",GlitchWitcher: AI-assisted Bug Prediction,https://summerofcode.withgoogle.com/programs/2025/projects/n5yZIjPY
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",LibVLC Wayland API,https://summerofcode.withgoogle.com/programs/2025/projects/uPnZ5zNu
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",Improve libNDI project and integrate it in VLC,https://summerofcode.withgoogle.com/programs/2025/projects/WNceufE8
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",Improve the VideoLAN crash reporter in Go and Vue.js,https://summerofcode.withgoogle.com/programs/2025/projects/0TUzOpCm
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",Qt Interface Redesign for VLC,https://summerofcode.withgoogle.com/programs/2025/projects/WKhoaEIr
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",VLC iOS UI update - implementing Parental Control in VLC for iOS,https://summerofcode.withgoogle.com/programs/2025/projects/LQHsm73T
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",Advanced Audio Filters for VLC,https://summerofcode.withgoogle.com/programs/2025/projects/c03UUkMf
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",AI-Powered Smart Media Recommendation Engine for VLC,https://summerofcode.withgoogle.com/programs/2025/projects/ldqbL335
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",VLC macOS Modern Interface Redesign,https://summerofcode.withgoogle.com/programs/2025/projects/YEcSHEh5
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",VLC for Apple Watch: Standalone Player & iPhone Companion,https://summerofcode.withgoogle.com/programs/2025/projects/QExwlue9
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",Enhancing Lua Integration for VLC Extensions,https://summerofcode.withgoogle.com/programs/2025/projects/oMcJRPQQ
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",Cloud Integration for VLC via libcloudstorage,https://summerofcode.withgoogle.com/programs/2025/projects/yt3vtfkk
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",dav1d RISC-V Vector Optimization,https://summerofcode.withgoogle.com/programs/2025/projects/HRhfk6b3
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",Technical Project Proposal: DVD-Audio  Deciphering Module in VLC,https://summerofcode.withgoogle.com/programs/2025/projects/db95jRqT
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",VLC iOS UI Update,https://summerofcode.withgoogle.com/programs/2025/projects/rl8VGD9d
VideoLAN,https://www.videolan.org,End user applications,"c,c++,qt,assembly,video","audio,streaming,video,codecs,media database",Radio-Browser integration,https://summerofcode.withgoogle.com/programs/2025/projects/HLdME7jR
Joomla!,https://www.joomla.org/,End user applications,"mysql,javascript,html,php,css","web,programming languages,web development,web applications,cms",Joomla! AI framework,https://summerofcode.withgoogle.com/programs/2025/projects/5xSLuReL
Joomla!,https://www.joomla.org/,End user applications,"mysql,javascript,html,php,css","web,programming languages,web development,web applications,cms",Joomla CMS Workflow Enhancements,https://summerofcode.withgoogle.com/programs/2025/projects/YX3u3lHq
Joomla!,https://www.joomla.org/,End user applications,"mysql,javascript,html,php,css","web,programming languages,web development,web applications,cms",Modernizing and Enhancing the Joomla! Weblinks Extension,https://summerofcode.withgoogle.com/programs/2025/projects/xZ08EQgY
Joomla!,https://www.joomla.org/,End user applications,"mysql,javascript,html,php,css","web,programming languages,web development,web applications,cms",Content Migration Between CMSs Using CCM & MDE,https://summerofcode.withgoogle.com/programs/2025/projects/n5xuzOro
Plone Foundation,https://plone.org,Web,"python,javascript,react","web,cms",Update pas.plugins.authomatic to Current Provider Standards,https://summerofcode.withgoogle.com/programs/2025/projects/njtO9LIT
Plone Foundation,https://plone.org,Web,"python,javascript,react","web,cms",Multi-columns Row with Drag-and-Drop between Row and Columns,https://summerofcode.withgoogle.com/programs/2025/projects/msWmq0zP
Plone Foundation,https://plone.org,Web,"python,javascript,react","web,cms",Workflow manager for Volto,https://summerofcode.withgoogle.com/programs/2025/projects/MzG2JgzX
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Torchvision in R,https://summerofcode.withgoogle.com/programs/2025/projects/GVZWEuNf
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",DBmaps: An R Tool for Streamlining Database Joins,https://summerofcode.withgoogle.com/programs/2025/projects/ahkUTc1i
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Expected Returns: Factor Formation,https://summerofcode.withgoogle.com/programs/2025/projects/AcSDZYbO
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Modern time series estimation,https://summerofcode.withgoogle.com/programs/2025/projects/hjbxobxb
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",grepreaper R Package Development,https://summerofcode.withgoogle.com/programs/2025/projects/g0vwQ3rj
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Reﬁning the R Dev Container for Debugging and Local Use,https://summerofcode.withgoogle.com/programs/2025/projects/FwYT45aq
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Enhancing Animint2 with New Features and Gallery Updates.,https://summerofcode.withgoogle.com/programs/2025/projects/O5OXfDuO
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",AI Scholar: A Modern AI RAG-aware Model Utilizing GraphRAG for Thoughtful Academic Paper Analysis,https://summerofcode.withgoogle.com/programs/2025/projects/VTupUmtG
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",CI Optimization for R Package Performance Testing,https://summerofcode.withgoogle.com/programs/2025/projects/uNtqObW9
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Extending Torchvision Support in R for Computer Vision Tasks,https://summerofcode.withgoogle.com/programs/2025/projects/u3JnFx2t
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Interactive diagnostics for NLDR visualizations,https://summerofcode.withgoogle.com/programs/2025/projects/8VfHze7F
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",pandemonium: GUI for cluster analysis with interactive visualization,https://summerofcode.withgoogle.com/programs/2025/projects/AzH5lZMH
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Structured Covariance Matrices for lme4,https://summerofcode.withgoogle.com/programs/2025/projects/P8WpRHkl
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics","ChatR: A Local, Inclusive, and Accurate R Expert Chatbot for the R Ecosystem",https://summerofcode.withgoogle.com/programs/2025/projects/3M6xt7fm
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Ecotourism Data Package,https://summerofcode.withgoogle.com/programs/2025/projects/65ApzLCv
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Enhancing the Jaya R Package for Efficient Optimization,https://summerofcode.withgoogle.com/programs/2025/projects/q2pQmhyA
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Efficient Implementations of Change-Point Detection Algorithms Using Modern C++,https://summerofcode.withgoogle.com/programs/2025/projects/O5AWBzpG
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics","Enhancing data.table: Enhancing Functionality, and Ensuring  Quality",https://summerofcode.withgoogle.com/programs/2025/projects/cJEEbCzI
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Updates in VedicDateTime R Package,https://summerofcode.withgoogle.com/programs/2025/projects/5mc4pOWE
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Reimplementing the Core Samplers of the dirichletprocess R Package in C++,https://summerofcode.withgoogle.com/programs/2025/projects/ckk9j4pw
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",imputeTestbench for multivariate time series,https://summerofcode.withgoogle.com/programs/2025/projects/mU6fBoTV
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics","Advancing Animint2 - Testing, Rendering and Gallery port",https://summerofcode.withgoogle.com/programs/2025/projects/nSDQwvny
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",Enhancing the spinebil Package for Projection Pursuit Diagnostics,https://summerofcode.withgoogle.com/programs/2025/projects/yNHVdH9D
R project for statistical computing,https://www.r-project.org/,Science and medicine,"c,javascript,c++,r-project,fortran","visualization,machine learning,data science,graphics,statistics",data.table,https://summerofcode.withgoogle.com/programs/2025/projects/hlOK6uzk
CCExtractor Development,https://www.ccextractor.org,End user applications,"c,linux,rust,flutter","vr,linux,video,subtitles,mobile",Taskserver II,https://summerofcode.withgoogle.com/programs/2025/projects/Ffv9og9M
